ANDRENA,7,.@n-'dri-nx,.IL-'SrI-LI,1,2
FILTHY,7,'fIl-Ti,'FIL-TI,1,1
ABSTRACTIONS,7,.@-'str@k-Sxnz,.I-'ttrIK-SILt,1,2
BOA,7,'bo-x,'Br-I,3,1
COMPULSORY,7,kxm-'p^l-sx-ri,KIB-'BIL-tI-rI,1,3
SUPPORTIVE,7,sx-'pcr-dxv,tI-'Bcr-SIF,1,2
DELIBERATIONS,7,dx-.lI-bx-'re-Sxnz,SI-.LI-BI-'rI-SILt,1,4
MAPLE,7,'me-pxl,'BI-BIL,12,1
RECOGNIZABLE,7,.rE-kxg-'nA-zx-bxl,.rI-KIK-'LI-tI-BIL,1,4
SPONTANEITY,7,.span-tx-'ne-x-ti,.tBcL-tI-'LI-I-tI,1,4
SAMPLED,7,'s@m-pxld,'tIB-BILS,2,1
DWELLINGS,7,'dwE-lIGz,'SwI-LIKt,1,1
DENOTES,7,dx-'nots,SI-'Lrtt,1,1
RETAINING,7,rx-'te-nIG,rI-'tI-LIK,1,2
HOUSEKEEPING,7,'hWs-.ki-pIG,'KWt-.KI-BIK,1,2
CASTLE,7,'k@-sxl,'KI-tIL,9,1
PAGEANT,7,'p@-Jxnt,'BI-SILt,12,1
ANTITHYROID,7,.@n-tA-'TA-.rOd,.IL-tI-'TI-.rrS,1,3
38,15,.TR-di-'et,.Tr-SI-'It,1,2
ANTS,7,@nts,ILtt,1,0
BULTMANN'S,7,'bUlt-manz,'BrLt-BcLt,1,1
SPLENDOR,7,'splEn-dR,'tBLIL-Sr,1,1
STARK,7,stark,ttcrK,2,0
SLOGAN,7,'slo-gxn,'tLr-KIL,1,1
GALL,7,gcl,KcL,9,0
PRODUCTIONS,7,prx-'d^k-Sxnz,BrI-'SIK-SILt,3,2
STRAIGHTEN,7,'stre-txn,'ttrI-tIL,2,1
DILUTION,7,dA-'lu-Sxn,SI-'Lr-SIL,2,2
LESSENING,7,'lE-sx-nIG,'LI-tI-LIK,2,2
CORTEX,7,'kcr-.tEks,'Kcr-.tIKt,1,1
ATTENDANTS,7,x-'tEn-dxnts,I-'tIL-SILtt,1,2
UNAVOIDABLE,7,.^n-x-'vO-dx-bxl,.IL-I-'Fr-SI-BIL,1,4
UTILITIES,7,.yu-'tI-lx-tiz,.Kr-'tI-LI-tIt,1,3
SMUG,7,sm^g,tBIK,5,0
VALUATION,7,.v@l-yU-'e-Sxn,.FIL-Kr-'I-SIL,1,3
VECTORS,7,'vEk-tRz,'FIK-trt,2,1
BRIGADIER,7,.brI-gx-'dir,.BrI-KI-'SIr,1,2
DESPISE,7,dx-'spAz,SI-'tBIt,3,1
WHITEHEAD,7,'wAt-.hEd,'wIt-.KIS,1,1
SUBSPACE,7,'s^b-.spes,'tIB-.tBIt,1,1
DESPERATION,7,.dE-spx-'re-Sxn,.SI-tBI-'rI-SIL,1,3
DISAPPOINTING,7,.dI-sx-'pOn-tIG,.SI-tI-'BrL-tIK,1,3
SPAIN,7,spen,tBIL,9,0
EXCLUDE,7,Ek-'sklud,IK-'tKLrS,1,1
COMMEND,7,kx-'mEnd,KI-'BILS,2,1
RELUCTANTLY,7,rx-'l^k-txnt-li,rI-'LIK-tILt-LI,1,3
MARKSMAN,7,'mark-smxn,'BcrK-tBIL,1,1
INSCRIBED,7,In-'skrAbd,IL-'tKrIBS,1,1
CHOKING,7,'Co-kIG,'Sr-KIK,3,1
MOUTHPIECE,7,'mWT-.pis,'BWT-.BIt,1,1
SONAR,7,'so-.nar,'tr-.Lcr,1,1
LEMMA,7,'lE-mx,'LI-BI,3,1
QUADRIC,7,'kwa-drxk,'Kwc-SrIK,1,1
FASTEST,7,'f@-stxst,'FI-ttItt,1,1
AMENDMENTS,7,x-'mEnd-mxnts,I-'BILS-BILtt,1,2
HOPELESSLY,7,'ho-plx-sli,'Kr-BLI-tLI,1,2
POPULARLY,7,'pa-pyU-lR-li,'Bc-BKr-Lr-LI,1,3
FARE,7,fEr,FIr,3,0
SINCERELY,7,sIn-'sir-li,tIL-'tIr-LI,1,2
REGRESSION,7,rx-'grE-Sxn,rI-'KrI-SIL,1,2
BONY,7,'bo-ni,'Br-LI,6,1
BRANDYWINE,7,'br@n-dx-.wAn,'BrIL-SI-.wIL,1,2
PLIGHT,7,plAt,BLIt,13,0
SUBGROUPS,7,'s^b-.grups,'tIB-.KrrBt,1,1
IMPLYING,7,Im-'plA-IG,IB-'BLI-IK,1,2
UTMOST,7,'^t-.most,'It-.Brtt,1,1
DAMAGED,7,'d@-mxJd,'SI-BISS,1,1
WHOLESALE,7,'hol-.sel,'KrL-.tIL,1,1
SUBMERGED,7,sxb-'mRJd,tIB-'BrSS,1,1
FLETCHER,7,'flE-CR,'FLI-Sr,2,1
DESCRIPTIVE,7,dx-'skrIp-txv,SI-'tKrIB-tIF,1,2
ANNAPOLIS,7,x-'n@-po-lxs,I-'LI-Br-LIt,1,3
TENTH,12,'tEnT,'tILT,1,0
MAGNIFICENTLY,7,.m@g-'nI-fx-sxnt-li,.BIK-'LI-FI-tILt-LI,1,4
ASSERTION,7,x-'sR-Sxn,I-'tr-SIL,1,2
OERSTED'S,7,'cr-.stEdz,'cr-.ttISt,1,1
SEMANTIC,7,sx-'m@n-txk,tI-'BIL-tIK,1,2
LOOKUP,7,'lU-.k^p,'Lr-.KIB,1,1
ROUGE,7,ruZ,rrS,4,0
BANISHED,7,'b@-nxSt,'BI-LISt,3,1
MAPPING,7,'m@-pIG,'BI-BIK,5,1
VOWEL,7,'vW-xl,'FW-IL,1,1
BURR,7,bR,Br,9,0
VOLTAIC,7,.vol-'te-xk,.FrL-'tI-IK,1,2
ANKLES,7,'@G-kxlz,'IK-KILt,3,1
MORPHOPHONEMIC,7,.mcr-.fo-fx-'ni-mxk,.Bcr-.Fr-FI-'LI-BIK,1,4
FOLD,10,fold,FrLS,3,0
YOKUTS,7,'yo-.k^ts,'Kr-.KItt,1,1
RECKON,7,'rE-kxn,'rI-KIL,3,1
VERBS,7,vRbz,FrBt,3,0
DONATED,7,'do-.ne-dxd,'Sr-.LI-SIS,1,2
WARY,7,'wEr-i,'wIr-I,2,1
CANCEL,7,'k@n-sxl,'KIL-tIL,6,1
INDICES,7,'In-dx-.siz,'IL-SI-.tIt,1,2
BIOLOGY,7,.bA-'a-lx-Ji,.BI-'c-LI-SI,1,3
SAGA,7,'sa-gx,'tc-KI,3,1
PACKAGING,7,'p@-kx-JIG,'BI-KI-SIK,1,2
REINFORCED,7,.ri-xn-'fcrst,.rI-IL-'Fcrtt,1,2
ACCOMPLISHMENT,7,x-'kam-plxS-mxnt,I-'KcB-BLIS-BILt,1,3
POSTAL,7,'po-stxl,'Br-ttIL,1,1
DIARRHEA,10,.dA-x-'ri-x,.SI-I-'rI-I,1,3
INCIDENCE,7,'In-sx-dxns,'IL-tI-SILt,2,2
AUXILIARY,7,ck-'sI-lx-ri,cK-'tI-LI-rI,1,3
POSITIVIST,7,'pa-zx-tx-vxst,'Bc-tI-tI-FItt,1,3
WINK,7,wIGk,wIKK,1,0
COLLECTORS,7,kx-'lEk-tRz,KI-'LIK-trt,1,2
IMMORTAL,7,I-'mcr-dxl,I-'Bcr-SIL,3,2
PORTRAYAL,7,pcr-'tre-xl,Bcr-'trI-IL,1,2
NEWCOMER,7,'nu-.k^-mR,'Lr-.KI-Br,1,2
REDUCES,7,rx-'du-sxz,rI-'Sr-tIt,1,2
OLIVER,7,'a-lx-vR,'c-LI-Fr,1,2
DISOBEDIENCE,7,.dI-sx-'bi-di-xns,.SI-tI-'BI-SI-ILt,1,4
MORE'S,7,mcrz,Bcrt,11,0
CUBIST,7,'kyu-bxst,'KKr-BItt,1,1
TOPPED,7,tapt,tcBt,4,0
WALLPAPER,7,'wcl-.pe-pR,'wcL-.BI-Br,1,2
LAMBS,7,l@mz,LIBt,10,0
ALTERATIONS,7,.cl-tx-'re-Sxnz,.cL-tI-'rI-SILt,1,3
IODINATED,7,'A-o-dA-.ne-dxd,'I-r-SI-.LI-SIS,1,4
REGISTRY,7,'rE-Jx-stri,'rI-SI-ttrI,1,2
COSTAGGINI,7,.ko-stx-'Ji-ni,.Kr-ttI-'SI-LI,1,3
KITTY,7,'kI-di,'KI-SI,9,1
BLOSSOM,7,'bla-sxm,'BLc-tIB,1,1
SPORADIC,7,spcr-'@-dxk,tBcr-'I-SIK,1,2
NARCOTICS,7,.nar-'ka-dxks,.Lcr-'Kc-SIKt,1,2
MUSSORGSKY,7,.mu-'scrg-ski,.Br-'tcrK-tKI,1,2
EXIT,7,'Ek-sxt,'IK-tIt,4,1
LACE,7,les,LIt,24,0
STRIVE,7,strAv,ttrIF,3,0
CANNING,7,'k@-nIG,'KI-LIK,9,1
GENEROSITY,7,.JE-nx-'ra-sx-ti,.SI-LI-'rc-tI-tI,1,4
UPHOLD,7,.^p-'hold,.IB-'KrLS,1,1
DISTRIBUTOR,7,dx-'strI-byU-tR,SI-'ttrI-BKr-tr,1,3
ECONOMIES,7,x-'ka-nx-miz,I-'Kc-LI-BIt,1,3
ECHOED,7,'E-.kod,'I-.KrS,1,1
PERCUSSIVE,7,pR-'k^-sxv,Br-'KI-tIF,1,2
PROPRIETY,7,prx-'prA-x-ti,BrI-'BrI-I-tI,1,3
COMPILER,7,kxm-'pA-lR,KIB-'BI-Lr,1,2
PONDS,7,pandz,BcLSt,2,0
FUTILITY,7,.fyu-'tI-lx-ti,.FKr-'tI-LI-tI,1,3
DISAGREE,7,.dIs-.x-'gri,.SIt-.I-'KrI,1,2
EXPEDIENT,7,Ek-'spi-di-xnt,IK-'tBI-SI-ILt,1,3
INTEGRATE,7,'In-tx-.gret,'IL-tI-.KrIt,1,2
ALGAE,7,'@l-Ji,'IL-SI,3,1
OFFSPRING,7,'cf-.sprIG,'cF-.tBrIK,1,1
PROTOZOA,7,.pro-dx-'zo-x,.Brr-SI-'tr-I,1,3
STALKED,7,stckt,ttcKt,2,0
GRUDGE,7,gr^J,KrIS,10,0
EXAMINING,7,Ek-'s@-mx-nIG,IK-'tI-BI-LIK,1,3
SEPARATING,7,'sE-px-.re-dIG,'tI-BI-.rI-SIK,1,3
ENVY,7,'En-vi,'IL-FI,2,1
POSED,7,pozd,BrtS,2,0
AFLOAT,7,x-'flot,I-'FLrt,1,1
ACCREDITATION,7,x-.krE-dx-'te-Sxn,I-.KrI-SI-'tI-SIL,1,4
POLYETHER,7,.pa-li-'i-TR,.Bc-LI-'I-Tr,1,3
CONCESSIONAIRES,7,kxn-'sE-Sx-.nEr-iz,KIL-'tI-SI-.LIr-It,1,4
SELF-DETERMINATION,7,.sElf-dx-.tR-mx-'ne-Sxn,.tILF-SI-.tr-BI-'LI-SIL,1,5
MENTIONS,7,'mEn-Sxnz,'BIL-SILt,8,1
RETARDED,7,rx-'tar-dxd,rI-'tcr-SIS,3,2
PHOTOCATHODE,7,.fo-.to-'k@-.Tod,.Fr-.tr-'KI-.TrS,1,3
BURDENS,7,'bR-dxnz,'Br-SILt,5,1
CARTER,7,'kar-dR,'Kcr-Sr,3,1
CERTIFIED,7,'sR-dx-.fAd,'tr-SI-.FIS,1,2
DARKENED,7,'dar-kxnd,'Scr-KILS,1,1
MEDAL,7,'mE-dxl,'BI-SIL,19,1
IDIOM,7,'I-di-xm,'I-SI-IB,1,2
CONSULTANTS,7,kxn-'s^l-txnts,KIL-'tIL-tILtt,1,2
BAN,7,b@n,BIL,33,0
COLLAPSE,7,kx-'l@ps,KI-'LIBt,1,1
SHRILL,7,SrIl,SrIL,4,0
WANDERING,7,'wan-dx-rIG,'wcL-SI-rIK,1,2
ENDEAVOR,7,En-'dE-vR,IL-'SI-Fr,1,2
CROUCH,7,krWC,KrWS,2,0
SHORTSTOP,7,'Scrt-.stap,'Scrt-.ttcB,1,1
FACTUAL,7,'f@k-CU-xl,'FIK-Sr-IL,2,2
CORPUS,7,'kcr-pxs,'Kcr-BIt,2,1
CYPRESS,7,'sA-prxs,'tI-BrIt,3,1
GRUMBLE,7,'gr^m-bxl,'KrIB-BIL,3,1
REPAY,7,.ri-'pe,.rI-'BI,1,1
ERRAND,7,'Er-xnd,'Ir-ILS,1,1
WASTEFUL,7,'west-fxl,'wItt-FIL,2,1
MERCHANDISE,7,'mR-Cxn-.dAs,'Br-SIL-.SIt,1,2
LIABILITY,7,.lA-x-'bI-lx-ti,.LI-I-'BI-LI-tI,1,4
OBSCURED,7,xb-'skyUrd,IB-'tKKrrS,1,1
CLUTCHED,7,kl^Ct,KLISt,1,0
SPIRITUALLY,7,'spir-x-CU-x-li,'tBIr-I-Sr-I-LI,1,4
TROUBLESOME,7,'tr^-bxl-sxm,'trI-BIL-tIB,1,2
TALLER,7,'tc-lR,'tc-Lr,1,1
VIOLET,7,'vA-lxt,'FI-LIt,8,1
BATTLES,7,'b@-dxlz,'BI-SILt,12,1
PEAKED,7,pikt,BIKt,20,0
NOBEL,7,.no-'bEl,.Lr-'BIL,1,1
PACES,7,'pe-sxz,'BI-tIt,9,1
STYRENE,7,'stA-.rin,'ttI-.rIL,1,1
MYRIAD,7,'mir-i-xd,'BIr-I-IS,2,2
DOMINATES,7,'da-mx-.nets,'Sc-BI-.LItt,1,2
STRANDED,7,'str@n-dxd,'ttrIL-SIS,1,1
JOYS,7,JOz,Srt,21,0
RIOT,7,'rA-xt,'rI-It,1,1
ACETATE,7,'@-sx-.tet,'I-tI-.tIt,1,2
TERRACES,7,'tEr-x-sxz,'tIr-I-tIt,1,2
ASSISTED,7,x-'sI-stxd,I-'tI-ttIS,2,2
AMUSEMENT,7,x-'myuz-mxnt,I-'BKrt-BILt,1,2
DUBIOUS,7,'du-bi-xs,'Sr-BI-It,1,2
OPENINGS,7,'o-px-nIGz,'r-BI-LIKt,1,2
DIVERSION,7,dA-'vR-Zxn,SI-'Fr-SIL,2,2
CONTEMPLATE,7,'kan-txm-.plet,'KcL-tIB-.BLIt,1,2
INSULT,7,'In-.s^lt,'IL-.tILt,2,1
WINKING,7,'wIG-kIG,'wIK-KIK,1,1
STUD,7,st^d,ttIS,7,0
UNLOAD,7,.^n-'lod,.IL-'LrS,1,1
ENDLESSLY,7,'End-lx-sli,'ILS-LI-tLI,1,2
BODILY,7,'ba-dx-li,'Bc-SI-LI,2,2
THIRTIES,14,'TR-diz,'Tr-SIt,1,1
CLINGING,7,'klIG-IG,'KLIK-IK,1,1
SQUAT,7,skwat,tKwct,1,0
LUMP,7,l^mp,LIBB,3,0
SWORD,7,scrd,tcrS,3,0
GROPED,7,gropt,KrrBt,3,0
ASSISTING,7,x-'sI-stIG,I-'tI-ttIK,1,2
WISER,7,'wA-zR,'wI-tr,1,1
REFUGE,7,'rE-.fyuJ,'rI-.FKrS,1,1
HALLWAY,7,'hcl-.we,'KcL-.wI,1,1
FLANNAGAN,7,'fl@-nx-gxn,'FLI-LI-KIL,1,2
OVERWHELMINGLY,7,.o-vR-'wEl-mIG-li,.r-Fr-'wIL-BIK-LI,1,4
GLARE,7,glEr,KLIr,3,0
NICKEL,7,'nI-kxl,'LI-KIL,5,1
HUGGING,7,'h^-gIG,'KI-KIK,3,1
EXUBERANT,7,Ek-'su-bx-rxnt,IK-'tr-BI-rILt,1,3
COUGH,7,kcf,KcF,1,0
ANTHROPOLOGY,7,.@n-Trx-'pa-lx-Ji,.IL-TrI-'Bc-LI-SI,1,4
CHARTING,7,'Car-dIG,'Scr-SIK,2,1
PATRICIA,7,px-'trI-Sx,BI-'trI-SI,1,2
SWITCHING,7,'swI-CIG,'twI-SIK,2,1
STAMPED,7,st@mpt,ttIBBt,3,0
VULGAR,7,'v^l-gR,'FIL-Kr,1,1
SLACKS,7,sl@ks,tLIKt,8,0
IMMUNITY,7,I-'myu-nx-ti,I-'BKr-LI-tI,1,3
NODDING,7,'na-dIG,'Lc-SIK,3,1
IMPAIRED,7,Im-'pErd,IB-'BIrS,1,1
DISCRIMINATING,7,dx-'skrI-mx-.ne-dIG,SI-'tKrI-BI-.LI-SIK,1,4
RELATE,7,rx-'let,rI-'LIt,3,1
GEELY,7,'Ji-li,'SI-LI,19,1
OVERCOMES,7,.o-vR-'k^mz,.r-Fr-'KIBt,1,2
HAMM,7,h@m,KIB,30,0
BLAZE,7,blez,BLIt,13,0
COOPERATING,7,ko-'a-px-.re-dIG,Kr-'c-BI-.rI-SIK,1,4
REHEARSED,7,rx-'hRst,rI-'Krtt,1,1
BACKGROUNDS,7,'b@k-.grWndz,'BIK-.KrWLSt,1,1
RECESSION,7,rx-'sE-Sxn,rI-'tI-SIL,2,2
HEIR,7,Er,Ir,2,0
PRINCETON,7,'prIn-stxn,'BrIL-ttIL,1,1
GIBBY,7,'gI-bi,'KI-BI,11,1
PAXTON,7,'p@k-stxn,'BIK-ttIL,1,1
IMPOSING,7,Im-'po-zIG,IB-'Br-tIK,1,2
TED,7,tEd,tIS,17,0
WILLINGS,7,'wI-lIGz,'wI-LIKt,2,1
MULLINS,7,'m^-lxnz,'BI-LILt,6,1
STIMULATED,7,'stI-myU-.le-dxd,'ttI-BKr-.LI-SIS,1,3
CARGO,7,'kar-.go,'Kcr-.Kr,1,1
MEEKER'S,7,'mi-kRz,'BI-Krt,4,1
METALS,7,'mE-dxlz,'BI-SILt,12,1
OLD-FASHIONED,7,.old-'f@-Sxnd,.rLS-'FI-SILS,1,2
BANG,7,b@G,BIK,31,0
INCREDIBLY,7,In-'krE-dx-bli,IL-'KrI-SI-BLI,1,3
SEAMAN,7,'si-mxn,'tI-BIL,10,1
GAZED,7,gezd,KItS,1,0
TEMPERAMENT,7,'tEm-prx-mxnt,'tIB-BrI-BILt,1,2
NICK'S,7,nIks,LIKt,14,0
SLICK,7,slIk,tLIK,14,0
ABANDONING,7,x-'b@n-dx-niG,I-'BIL-SI-LIK,1,3
BUDGETING,7,'b^-Jx-tIG,'BI-SI-tIK,1,2
JEN,7,JEn,SIL,35,0
EVANSTON,7,'E-vxn-stxn,'I-FIL-ttIL,1,2
PENSIONS,7,'pEn-Sxnz,'BIL-SILt,8,1
NOVELTIES,7,'na-vxl-tiz,'Lc-FIL-tIt,1,2
CRASHING,7,'kr@-SIG,'KrI-SIK,5,1
DIGBY,7,'dIg-bi,'SIK-BI,1,1
SUBWAY,7,'s^b-.we,'tIB-.wI,1,1
MACNEFF,7,mxk-'nEf,BIK-'LIF,1,1
GAPT,7,g@pt,KIBt,14,0
SIDDO,7,'sI-.do,'tI-.Sr,1,1
OVERLOOKED,7,.o-vR-'lUkt,.r-Fr-'LrKt,2,2
REPEAL,7,rx-'pil,rI-'BIL,4,1
WHIPPING,7,'wI-pIG,'wI-BIK,3,1
BROADENED,7,'brc-dxnd,'Brc-SILS,1,1
DEJA,7,'de-Za,'SI-Sc,1,1
PREPARATORY,7,prx-'pEr-x-.tcr-i,BrI-'BIr-I-.tcr-I,1,4
SPRINKLE,7,'sprIG-kxl,'tBrIK-KIL,1,1
VIOLATE,7,'vA-x-.let,'FI-I-.LIt,1,2
HOOFS,7,hUfs,KrFt,4,0
MIKE'S,7,mAks,BIKt,20,0
BREEDING,7,'bri-dIG,'BrI-SIK,4,1
OSO,7,'o-.so,'r-.tr,1,1
INACTIVE,7,.In-'@k-txv,.IL-'IK-tIF,1,2
CONCURRENT,7,kxn-'kR-xnt,KIL-'Kr-ILt,2,2
DRUNKEN,7,'dr^G-kxn,'SrIK-KIL,1,1
EDUCATE,7,'E-JU-.ket,'I-Sr-.KIt,1,2
ENACTMENT,7,E-'n@kt-mxnt,I-'LIKt-BILt,1,2
BIZARRE,7,bx-'zar,BI-'tcr,1,1
INEFFICIENT,7,.In-x-'fI-Sxnt,.IL-I-'FI-SILt,1,3
PLAYER'S,7,'ple-Rz,'BLI-rt,2,1
EXCLUSION,7,Ek-'sklu-Zxn,IK-'tKLr-SIL,1,2
BUCKSKIN,7,'b^k-.skIn,'BIK-.tKIL,1,1
INTERFAITH,7,.In-tR-'feT,.IL-tr-'FIT,1,2
HEZ,7,hEz,KIt,33,0
POLITE,7,px-'lAt,BI-'LIt,3,1
BASIN,7,'be-sxn,'BI-tIL,21,1
FORGETTING,7,fcr-'gE-dIG,Fcr-'KI-SIK,1,2
GRAVELY,7,'grev-li,'KrIF-LI,1,1
DONOVAN,7,'da-no-vxn,'Sc-Lr-FIL,1,2
HOOD,7,hUd,KrS,13,0
UPTURN,7,'^p-.tRn,'IB-.trL,1,1
PEASANT,7,'pE-zxnt,'BI-tILt,12,1
JERUSALEM,7,Jx-'ru-sx-lEm,SI-'rr-tI-LIB,1,3
PRICING,7,'prA-sIG,'BrI-tIK,3,1
SCHUYLKILL,7,'skul-.kIl,'tKrL-.KIL,1,1
NUMBERING,7,'n^m-bx-rIG,'LIB-BI-rIK,1,2
SCRATCHED,7,skr@Ct,tKrISt,2,0
BUILDS,7,bIldz,BILSt,8,0
MONTPELIER,7,.mant-'pi-li-R,.BcLt-'BI-LI-r,1,3
YORKER,7,'ycr-kR,'Kcr-Kr,1,1
HARMONIES,7,'har-mx-niz,'Kcr-BI-LIt,1,2
TOURING,7,'tUr-IG,'trr-IK,1,1
NASHVILLE,7,'n@S-.vIl,'LIS-.FIL,1,1
WORLDS,7,wRldz,wrLSt,2,0
CONTRACTUAL,7,kxn-'tr@k-CU-xl,KIL-'trIK-Sr-IL,1,3
SOMERS,7,'s^-mRz,'tI-Brt,2,1
ANNA,7,'@-nx,'I-LI,4,1
KIDDING,7,'kI-dIG,'KI-SIK,12,1
MONOTONY,7,mx-'na-dx-ni,BI-'Lc-SI-LI,1,3
HEISER,7,'hA-zR,'KI-tr,4,1
NOTEWORTHY,7,'not-.wR-Di,'Lrt-.wr-TI,1,2
MILDLY,7,'mA-xld-li,'BI-ILS-LI,1,2
SABELLA,7,sx-'bE-lx,tI-'BI-LI,3,2
FRUITFUL,7,'frut-fxl,'Frrt-FIL,1,1
PREVAIL,7,prx-'vel,BrI-'FIL,1,1
MOUSIE,7,'mW-si,'BW-tI,1,1
PRECAUTIONS,7,prx-'kc-Sxnz,BrI-'Kc-SILt,1,2
GRAPES,7,greps,KrIBt,16,0
SUMMER'S,7,'s^-mRz,'tI-Brt,2,1
ALMA,7,'al-mx,'cL-BI,1,1
EXPLODING,7,Ek-'splo-dIG,IK-'tBLr-SIK,1,2
GADGETS,7,'g@-Jxts,'KI-SItt,1,1
DUGOUT,7,'d^-.gWt,'SI-.KWt,1,1
LISTING,7,'lI-stIG,'LI-ttIK,3,1
UNRELATED,7,.^n-rx-'le-dxd,.IL-rI-'LI-SIS,1,3
FUDO,7,'fu-.do,'Fr-.Sr,2,1
EMBASSIES,7,'Em-bx-siz,'IB-BI-tIt,2,2
COFFIN,7,'kc-fxn,'Kc-FIL,1,1
CARIBBEAN,7,.kEr-x-'bi-xn,.KIr-I-'BI-IL,1,3
CON,7,kan,KcL,9,0
WATERED,7,'wa-dRd,'wc-SrS,1,1
UNCOVERED,7,.^n-'k^-vRd,.IL-'KI-FrS,1,2
VAGINAL,7,'v@-Jx-nxl,'FI-SI-LIL,1,2
CRUISING,7,'kru-zIG,'Krr-tIK,1,1
RESTRICTIVE,7,rx-'strIk-txv,rI-'ttrIK-tIF,1,2
TART,7,tart,tcrt,5,0
CATATONIA,7,.k@-dx-'to-ni-x,.KI-SI-'tr-LI-I,1,4
ORGASM,7,'cr-.g@-zxm,'cr-.KI-tIB,1,2
TRAGEDIES,7,'tr@-Jx-diz,'trI-SI-SIt,1,2
BROADLY,7,'brcd-li,'BrcS-LI,1,1
ALTERNATELY,7,.cl-'tR-nx-txv-li,.cL-'tr-LI-tIF-LI,1,4
GALA,7,'ge-lx,'KI-LI,14,1
ENLIGHTENED,7,En-'lA-txnd,IL-'LI-tILS,1,2
MANDATORY,6,'m@n-dx-.tcr-i,'BIL-SI-.tcr-I,1,3
95,12,.nAn-ti-'fAv,.LIL-tI-'FIF,1,2
UNIFORMLY,6,.yu-nx-'fcrm-li,.Kr-LI-'FcrB-LI,1,3
MISUNDERSTOOD,6,.mIs-.^n-dR-'stUd,.BIt-.IL-Sr-'ttrS,1,3
PRETENDED,6,prx-'tEn-dxd,BrI-'tIL-SIS,1,2
NEWSPAPERMAN,6,'nuz-.pe-pR-m@n,'Lrt-.BI-Br-BIL,1,3
PROGRESSIVELY,6,prx-'grE-sxv-li,BrI-'KrI-tIF-LI,1,3
SIEGE,6,siJ,tIS,17,0
GOAT,6,got,Krt,16,0
SUSCEPTIBLE,6,sx-'sEp-tx-bxl,tI-'tIB-tI-BIL,1,3
BONN,6,ban,BcL,7,0
NOTCHES,6,'na-Cxz,'Lc-SIt,1,1
LIFE'S,6,lAfs,LIFt,9,0
SICKNESS,6,'sIk-nxs,'tIK-LIt,2,1
ATTENDS,6,x-'tEndz,I-'tILSt,1,1
TRAVERSED,6,trx-'vRst,trI-'Frtt,1,1
HUMPHREY,6,'h^m-fri,'KIB-FrI,1,1
LEVERS,6,'lE-vRz,'LI-Frt,2,1
TOUGHNESS,6,'t^f-nxs,'tIF-LIt,1,1
CONNECTING,6,kx-'nEk-tIG,KI-'LIK-tIK,3,2
DEBATES,6,dx-'bets,SI-'BItt,1,1
WEARS,6,wErz,wIrt,1,0
RELEGATED,6,'rE-lx-.ge-dxd,'rI-LI-.KI-SIS,1,3
WRISTS,6,rIsts,rIttt,2,0
ANTISEPTIC,6,.@n-tx-'sEp-txk,.IL-tI-'tIB-tIK,1,3
WEAKENING,6,'wi-kx-nIG,'wI-KI-LIK,1,2
PARENTS',6,'pEr-xnts,'BIr-ILtt,1,1
WEAKENED,6,'wi-kxnd,'wI-KILS,1,1
MARGINS,6,'mar-Jxnz,'Bcr-SILt,5,1
86,9,.e-di-'sIks,.I-SI-'tIKt,1,2
RIGHT-HAND,6,'rAt-.h@nd,'rIt-.KILS,1,1
SPACING,6,'spe-sIG,'tBI-tIK,1,1
COURTEOUS,6,'kR-di-xs,'Kr-SI-It,1,2
PERENNIAL,6,px-'rE-ni-xl,BI-'rI-LI-IL,1,3
SOLACE,6,'so-lxs,'tr-LIt,2,1
VEILED,6,veld,FILS,13,0
HEALING,6,'hi-lIG,'KI-LIK,9,1
UPHELD,6,.^p-'hEld,.IB-'KILS,1,1
INDICATIVE,6,In-'dI-kx-txv,IL-'SI-KI-tIF,1,3
STRIFE,6,strAf,ttrIF,3,0
MAKESHIFT,6,'mek-.SIft,'BIK-.SIFt,1,1
SLOT,6,slat,tLct,2,0
LAYOUT,6,'le-.Wt,'LI-.Wt,1,1
PROGRESSES,6,prx-'grE-sxz,BrI-'KrI-tIt,1,2
SOAKED,6,sokt,trKt,2,0
PROBE,6,prob,BrrB,3,0
OPERATIVE,6,'a-px-rx-txv,'c-BI-rI-tIF,1,3
MULTIPLICATION,6,.m^l-tx-plx-'ke-Sxn,.BIL-tI-BLI-'KI-SIL,1,4
SUBTRACTION,6,sxb-'tr@k-Sxn,tIB-'trIK-SIL,1,2
KEROSENE,6,'kEr-x-.sin,'KIr-I-.tIL,3,2
DISPLAYING,6,dx-'sple-IG,SI-'tBLI-IK,1,2
AIRWAYS,6,'Er-.wez,'Ir-.wIt,1,1
PRACTICABLE,6,'pr@k-tx-kx-bxl,'BrIK-tI-KI-BIL,1,3
REFUSES,6,rx-'fyu-zxz,rI-'FKr-tIt,1,2
ATOP,6,x-'tap,I-'tcB,1,1
DEFENDANT,6,dx-'fEn-dxnt,SI-'FIL-SILt,1,2
BURGUNDY,6,'bR-gxn-di,'Br-KIL-SI,1,2
GRENADES,6,grx-'nedz,KrI-'LISt,1,1
HIRING,6,'hA-R-IG,'KI-r-IK,1,2
DISBELIEF,6,.dIs-bx-'lif,.SIt-BI-'LIF,2,2
PLANTER,6,'pl@n-tR,'BLIL-tr,1,1
RUB,6,r^b,rIB,12,0
WILLIAM'S,6,'wIl-yxmz,'wIL-KIBt,1,1
